TaxonomyID	TaxonomyName	TaxonomyRank	G3825-1.BBH.direct.counts	G3825-1.BBH.direct.percentage	G3825-1.BBH.cumulative.counts	G3825-1.BBH.cumulative.percentage	G3825-1.LCA.direct.counts	G3825-1.LCA.direct.percentage	G3825-1.LCA.cumulative.counts	G3825-1.LCA.cumulative.percentage
53244	Desulfonatronovibrio	genus	0	0	1	3.96E-05	0	0	0	0
189714	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
463277	Synechococcus nidulans	species	0	0	1	3.96E-05	0	0	0	0
374225	gamma proteobacterium D12	species	1	3.96E-05	1	3.96E-05	0	0	0	0
286	Pseudomonas	genus	0	0	1624	0.064309115	23	9.11E-04	29	0.001148377
114707	uncultured Pseudomonas sp.	species	672	0.026610668	672	0.026610668	3	1.19E-04	3	1.19E-04
1170009	Actinomycetospora sp. L1879	species	2	7.92E-05	2	7.92E-05	0	0	0	0
332159	Solibacteres	class	0	0	1	3.96E-05	0	0	0	0
1239	Firmicutes	phylum	0	0	11344	0.449213421	2034	0.08054479	7030	0.278382436
152062	uncultured Lake Michigan sediment bacterium LMBA47	species	1	3.96E-05	1	3.96E-05	0	0	0	0
395518	environmental samples	no rank	0	0	23	9.11E-04	0	0	0	0
678	Vibrio sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
575321	Sphingomonas sp. IMER-A1-27	species	1	3.96E-05	1	3.96E-05	0	0	0	0
726	Haemophilus haemolyticus	species	6	2.38E-04	6	2.38E-04	0	0	0	0
49276	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
310071	uncultured Acidimicrobiales bacterium	species	4	1.58E-04	4	1.58E-04	0	0	0	0
254435	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
293	Brevundimonas diminuta	species	1	3.96E-05	1	3.96E-05	0	0	0	0
413566	Oxalobacter sp. P-154	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1097425	uncultured Desmospora sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
310070	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
1134755	Pseudomonas sp. enrichment culture clone 18(2012)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
305093	Actinobacteridae bacterium Ellin7012	species	1	3.96E-05	1	3.96E-05	0	0	0	0
201136	Paenibacillus sp. DV29	species	2	7.92E-05	2	7.92E-05	0	0	0	0
198443	uncultured Terrabacter sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
310699	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
163523	environmental samples	no rank	0	0	53	0.002098758	0	0	0	0
417612	uncultured Filifactor sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
50709	Acidocella	genus	0	0	2	7.92E-05	0	0	0	0
75671	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
1309	Streptococcus mutans	species	11	4.36E-04	11	4.36E-04	0	0	0	0
1579	Lactobacillus acidophilus	species	232	0.009187016	232	0.009187016	108	0.004276715	108	0.004276715
208379	Bradyrhizobium sp. Pha-5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
186803	Lachnospiraceae	family	0	0	58	0.002296754	6	2.38E-04	8	3.17E-04
453121	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
1176538	Roseomonas sp. FW-3	species	6	2.38E-04	6	2.38E-04	0	0	0	0
49184	Kineosporia	genus	0	0	22	8.71E-04	0	0	0	0
146784	Bacteriovorax	genus	0	0	2	7.92E-05	0	0	0	0
712246	Corynebacterium sp. oral taxon B00	species	1	3.96E-05	1	3.96E-05	0	0	0	0
377315	Mariprofundus	genus	0	0	1	3.96E-05	0	0	0	0
237435	Pseudomonas filiscindens	species	2	7.92E-05	2	7.92E-05	0	0	0	0
296822	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
29391	Gemella morbillorum	species	4	1.58E-04	4	1.58E-04	1	3.96E-05	1	3.96E-05
114052	environmental samples	no rank	0	0	7	2.77E-04	0	0	0	0
469322	Steroidobacter	genus	0	0	2	7.92E-05	0	0	0	0
1118123	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
337819	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
995033	Duganella sp. CGMCC 1.9685	species	4	1.58E-04	4	1.58E-04	0	0	0	0
936232	Actinospica sp. 645103	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1080072	Streptococcus dentasini	species	1	3.96E-05	1	3.96E-05	0	0	0	0
983594	Burkholderia cepacia ATCC 25416	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
88139	Modestobacter multiseptatus	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1190	Fischerella	genus	0	0	23	9.11E-04	0	0	0	0
418005	uncultured Nakamurellaceae bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
32064	Chloroflexales	order	0	0	17	6.73E-04	0	0	0	0
1293499	Nitrospinales	order	0	0	1	3.96E-05	0	0	0	0
165779	Anaerococcus	genus	0	0	10	3.96E-04	4	1.58E-04	4	1.58E-04
1185795	Lactococcus sp. enrichment culture clone V-S4_2-35	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1707	Cellulomonas	genus	0	0	49	0.001940361	0	0	0	0
1578	Lactobacillus	genus	0	0	1730	0.068506631	397	0.015720886	1205	0.047717046
153809	uncultured proteobacterium	species	270	0.010691786	270	0.010691786	10	3.96E-04	10	3.96E-04
221285	Westiellopsis	genus	0	0	6	2.38E-04	0	0	0	0
925396	cyanobacterium cCLB-12	species	4	1.58E-04	4	1.58E-04	0	0	0	0
263855	unclassified Lactobacillales (miscellaneous)	no rank	0	0	18	7.13E-04	0	0	0	0
927632	Sphingomonas sp. EDB-LI1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1854	Frankia	genus	0	0	8	3.17E-04	0	0	0	0
1172977	Rhizobium sp. CCNWQLS01	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1142	Synechocystis	genus	0	0	1	3.96E-05	0	0	0	0
76760	Pseudomonas rhodesiae	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1221935	Deinococcus sp. SON-1304	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1182	Scytonemataceae	family	0	0	30	0.001187976	0	0	0	0
163530	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
758921	Cellulomonas sp. NII-1013	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1185833	Staphylococcus sp. enrichment culture clone S1_22	species	5	1.98E-04	5	1.98E-04	0	0	0	0
53371	Pilimelia anulata	species	1	3.96E-05	1	3.96E-05	0	0	0	0
85019	Brevibacteriaceae	family	0	0	52	0.002059159	0	0	4	1.58E-04
182688	uncultured Sphingobacterium sp.	species	5	1.98E-04	5	1.98E-04	0	0	0	0
117942	Desulfurellaceae	family	0	0	1	3.96E-05	0	0	0	0
219572	Pseudomonas antarctica	species	1	3.96E-05	1	3.96E-05	0	0	0	0
239537	Pseudomonas sp. pfB13	species	1	3.96E-05	1	3.96E-05	0	0	0	0
200918	Thermotogae	phylum	0	0	10	3.96E-04	0	0	0	0
649776	Synergistales	order	0	0	1	3.96E-05	0	0	0	0
261763	Bradyrhizobium sp. AM45	species	65	0.002573949	65	0.002573949	0	0	0	0
58229	environmental samples	no rank	0	0	278	0.01100858	2	7.92E-05	27	0.001069179
220342	Catellibacterium	genus	0	0	1	3.96E-05	0	0	0	0
1007	Saprospira	genus	0	0	1	3.96E-05	0	0	0	0
443089	Alkalibacterium sp. 20-340-2	species	1	3.96E-05	1	3.96E-05	0	0	0	0
83618	Pseudoxanthomonas	genus	0	0	9	3.56E-04	0	0	0	0
508677	unclassified Synergistetes	no rank	0	0	2	7.92E-05	0	0	1	3.96E-05
221298	Westiellopsis prolifica	species	3	1.19E-04	3	1.19E-04	0	0	0	0
296823	uncultured Dermatophilus sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1122576	Pseudomonas sp. L2(2011)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
272918	Nesterenkonia sandarakina	species	1	3.96E-05	1	3.96E-05	0	0	0	0
649560	uncultured Oerskovia sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
57037	Lactobacillus zeae	species	1	3.96E-05	1	3.96E-05	0	0	0	0
33973	Acidobacterium	genus	0	0	8	3.17E-04	0	0	0	0
1076	Rhodopseudomonas palustris	species	1	3.96E-05	2	7.92E-05	0	0	0	0
186817	Bacillaceae	family	0	0	271	0.010731386	4	1.58E-04	26	0.001029579
338369	gamma proteobacterium iEDC77	species	1	3.96E-05	1	3.96E-05	0	0	0	0
29321	Turicella otitidis	species	2	7.92E-05	2	7.92E-05	0	0	0	0
32207	Rothia	genus	0	0	36	0.001425572	2	7.92E-05	2	7.92E-05
444599	Hansschlegelia	genus	0	0	1	3.96E-05	0	0	0	0
179882	uncultured Thermus/Deinococcus group bacterium	species	2	7.92E-05	2	7.92E-05	0	0	0	0
75682	Oxalobacteraceae	family	0	0	54	0.002138357	2	7.92E-05	4	1.58E-04
907778	Roseomonas musae	species	17	6.73E-04	17	6.73E-04	0	0	0	0
1156577	Lactobacillus sp. HG209	species	1	3.96E-05	1	3.96E-05	0	0	0	0
114051	uncultured Micrococcus sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
314007	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
442439	Calothrix contarenii BDU 40141	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
447830	Endomicrobia	class	0	0	1	3.96E-05	0	0	0	0
320875	Ruminococcus sp. CE2	species	4	1.58E-04	4	1.58E-04	0	0	0	0
409	Methylobacterium sp.	species	13	5.15E-04	13	5.15E-04	0	0	0	0
182690	uncultured Achromobacter sp.	species	3	1.19E-04	3	1.19E-04	0	0	0	0
674508	Microbacterium sp. 78-15	species	4	1.58E-04	4	1.58E-04	0	0	0	0
1073898	gamma proteobacterium R18-5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
190530	uncultured Acidobacteriales bacterium	species	20	7.92E-04	20	7.92E-04	0	0	0	0
83676	Nocardiopsaceae	family	0	0	2	7.92E-05	0	0	0	0
529923	Phormidium irriguum	species	0	0	2	7.92E-05	0	0	0	0
426339	Streptomyces sp. BJ31	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1218241	Xanthobacter sp. enrichment culture clone CTH.010.L	species	4	1.58E-04	4	1.58E-04	0	0	0	0
135094	environmental samples	no rank	0	0	18	7.13E-04	0	0	0	0
1569	Sporosarcina	genus	0	0	2	7.92E-05	0	0	0	0
57727	environmental samples	no rank	0	0	188	0.007444651	2	7.92E-05	5	1.98E-04
77674	Paracraurococcus	genus	0	0	27	0.001069179	0	0	2	7.92E-05
540536	Marinobacter sp. NIOB 779	species	1	3.96E-05	1	3.96E-05	0	0	0	0
188475	uncultured Holophaga sp.	species	29	0.001148377	29	0.001148377	0	0	0	0
1048290	Microbacteriaceae bacterium CrP	species	1	3.96E-05	1	3.96E-05	0	0	0	0
183213	uncultured Nostocales cyanobacterium	species	248	0.009820604	248	0.009820604	0	0	0	0
29547	Epsilonproteobacteria	class	0	0	58	0.002296754	0	0	8	3.17E-04
1216062	Desulfotomaculum sp. TGB60-1	species	1	3.96E-05	1	3.96E-05	0	0	0	0
49	Polyangiaceae	family	0	0	6	2.38E-04	0	0	0	0
60919	Sanguibacter	genus	0	0	3	1.19E-04	0	0	0	0
339167	uncultured Lactobacillales bacterium	species	109	0.004316314	109	0.004316314	0	0	0	0
152509	uncultured Bacteroidetes bacterium	species	206	0.008157437	206	0.008157437	9	3.56E-04	9	3.56E-04
227290	Rhizobium/Agrobacterium group	no rank	0	0	183	0.007246655	8	3.17E-04	10	3.96E-04
414674	alpha proteobacterium AEOC030	species	2	7.92E-05	2	7.92E-05	0	0	0	0
147452	Staphylococcus saprophyticus subsp. saprophyticus	subspecies	5	1.98E-04	5	1.98E-04	0	0	0	0
694441	gamma proteobacterium B14	species	1	3.96E-05	1	3.96E-05	0	0	0	0
129699	environmental samples	no rank	0	0	63	0.00249475	0	0	0	0
151988	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
97818	environmental samples	no rank	0	0	110	0.004355913	0	0	0	0
385	Rhizobium leguminosarum bv. phaseoli	no rank	1	3.96E-05	1	3.96E-05	0	0	0	0
174390	uncultured Spirochaeta sp.	species	13	5.15E-04	13	5.15E-04	0	0	0	0
436939	Paracoccus sp. W1b	species	1	3.96E-05	1	3.96E-05	0	0	0	0
165696	Novosphingobium	genus	0	0	8	3.17E-04	0	0	0	0
341827	Micrococcus sp. UST040911-037	species	9	3.56E-04	9	3.56E-04	0	0	0	0
197504	uncultured Aeromonadaceae bacterium	species	11	4.36E-04	11	4.36E-04	0	0	0	0
89277	environmental samples	no rank	0	0	16	6.34E-04	0	0	0	0
40136	Oligotropha	genus	0	0	2	7.92E-05	0	0	0	0
1032318	Nocardioides sp. LCK-2009.30	species	9	3.56E-04	9	3.56E-04	0	0	0	0
292629	Anaerolineales	order	0	0	2	7.92E-05	0	0	0	0
404361	Chroococcidiopsis sp. CC4	species	1	3.96E-05	1	3.96E-05	0	0	0	0
211966	uncultured Kineosporia sp.	species	10	3.96E-04	10	3.96E-04	0	0	0	0
290601	environmental samples	no rank	0	0	5	1.98E-04	0	0	0	0
198591	Gordonia sp. PSRB12	species	12	4.75E-04	12	4.75E-04	0	0	0	0
152507	uncultured actinobacterium	species	898	0.035560089	898	0.035560089	69	0.002732345	69	0.002732345
152575	uncultured Chloroflexales bacterium	species	1	3.96E-05	1	3.96E-05	0	0	0	0
194924	Desulfovibrionaceae	family	0	0	1	3.96E-05	0	0	0	0
943260	Kineosporia sp. LW-11	species	7	2.77E-04	7	2.77E-04	0	0	0	0
578222	Zhihengliuella salsuginis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
73029	Dechloromonas	genus	0	0	32	0.001267175	0	0	3	1.19E-04
1136484	Novosphingobium sp. LPPA 957	species	2	7.92E-05	2	7.92E-05	0	0	0	0
189779	Nitrospiraceae	family	0	0	4	1.58E-04	0	0	0	0
499801	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
707174	Pseudomonas sp. Pm2(2010)	species	1	3.96E-05	1	3.96E-05	0	0	0	0
412391	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
447467	Simiduia	genus	0	0	1	3.96E-05	0	0	0	0
141278	uncultured sheep mite bacterium Llangefni 57	species	2	7.92E-05	2	7.92E-05	0	0	0	0
426421	Sediminibacterium salmoneum	species	5	1.98E-04	5	1.98E-04	0	0	0	0
1862	Dermatophilus	genus	0	0	1	3.96E-05	0	0	0	0
271084	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1275	Kocuria rosea	species	1	3.96E-05	1	3.96E-05	0	0	0	0
816	Bacteroides	genus	0	0	2	7.92E-05	0	0	0	0
1077990	Rhizobium sp. Sand_R2A_G11	species	11	4.36E-04	11	4.36E-04	0	0	0	0
56106	Cylindrospermum	genus	0	0	3	1.19E-04	0	0	0	0
214039	environmental samples	no rank	0	0	4	1.58E-04	0	0	0	0
412408	Pseudomonas sp. Z49zhy	species	1	3.96E-05	1	3.96E-05	0	0	0	0
33958	Lactobacillaceae	family	0	0	1758	0.069615409	59	0.002336353	1265	0.050092999
406564	Acinetobacter sp. B11	species	1	3.96E-05	1	3.96E-05	0	0	0	0
174389	environmental samples	no rank	0	0	13	5.15E-04	0	0	0	0
47671	Lautropia mirabilis	species	6	2.38E-04	6	2.38E-04	2	7.92E-05	2	7.92E-05
189703	environmental samples	no rank	0	0	36	0.001425572	0	0	2	7.92E-05
366361	Kaistia sp. BBTR58	species	1	3.96E-05	1	3.96E-05	0	0	0	0
152166	Microbacterium sp. A8-2	species	4	1.58E-04	4	1.58E-04	0	0	0	0
293323	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
249523	Aestuariibacter	genus	0	0	1	3.96E-05	0	0	0	0
934402	Pseudomonas sp. SGb423	species	1	3.96E-05	1	3.96E-05	0	0	0	0
935999	Pseudomonas sp. BSH89	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1202465	Dehalococcoidales	order	0	0	1	3.96E-05	0	0	0	0
539842	Methylobacterium sp. D5	species	4	1.58E-04	4	1.58E-04	0	0	0	0
211455	uncultured Pseudonocardia sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
930166	Pseudomonas brassicacearum	species	1	3.96E-05	1	3.96E-05	0	0	0	0
330780	unclassified Prochlorales	no rank	0	0	2	7.92E-05	0	0	0	0
665565	Streptomyces sp. WLN-001	species	1	3.96E-05	1	3.96E-05	0	0	0	0
271059	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
85011	Streptomycineae	suborder	0	0	221	0.008751425	0	0	0	0
645245	Thalassobacter sp. E-3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
331630	uncultured Erysipelotrichaceae bacterium	species	3	1.19E-04	3	1.19E-04	0	0	0	0
980878	Leptolyngbya foveolarum VP1-08	no rank	3	1.19E-04	3	1.19E-04	0	0	0	0
385247	uncultured Leptonema sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
697024	unclassified Corynebacterineae	no rank	0	0	15	5.94E-04	0	0	0	0
70745	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
452309	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
58841	environmental samples	no rank	0	0	7	2.77E-04	0	0	0	0
1114608	Rhizobium sp. LC561	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1428	Bacillus thuringiensis	species	3	1.19E-04	3	1.19E-04	0	0	0	0
36823	Gordonia sputi	species	3	1.19E-04	3	1.19E-04	0	0	0	0
1335	Streptococcus equinus	species	107	0.004237115	107	0.004237115	0	0	0	0
543118	uncultured Flexithrix sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
454925	Brasilonema roberti-lamyi	species	0	0	2	7.92E-05	0	0	0	0
911	Nitrobacter	genus	0	0	3	1.19E-04	0	0	0	0
351359	environmental samples	no rank	0	0	3	1.19E-04	0	0	0	0
182269	Aurantimonas	genus	0	0	28	0.001108778	2	7.92E-05	5	1.98E-04
1283313	Alloprevotella	genus	0	0	1	3.96E-05	0	0	0	0
686597	Martelella sp. AD-3	species	1	3.96E-05	1	3.96E-05	0	0	0	0
447826	uncultured Synergistetes bacterium	species	99	0.003920322	99	0.003920322	0	0	0	0
188649	Tetrasphaera sp. Ellin140	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1833	Rhodococcus erythropolis	species	41	0.001623568	41	0.001623568	0	0	0	0
197514	uncultured Propionibacterineae bacterium	species	464	0.018374033	464	0.018374033	0	0	0	0
302911	Bifidobacterium animalis subsp. lactis	subspecies	10	3.96E-04	10	3.96E-04	0	0	0	0
310702	environmental samples	no rank	0	0	154	0.006098278	0	0	36	0.001425572
269660	Methylobacterium brachiatum	species	96	0.003801524	96	0.003801524	0	0	0	0
1716	Corynebacterium	genus	0	0	174	0.006890262	35	0.001385972	36	0.001425572
90316	unclassified Microbacteriaceae	no rank	0	0	1	3.96E-05	0	0	0	0
349272	environmental samples	no rank	0	0	9	3.56E-04	0	0	0	0
442862	uncultured Brasilonema sp.	species	17	6.73E-04	17	6.73E-04	0	0	0	0
1150516	Microlunatus sp. MN12-24	species	7	2.77E-04	7	2.77E-04	0	0	0	0
336260	Thermovirga	genus	0	0	1	3.96E-05	0	0	0	0
87459	Propionibacterium sp. V07/12348	species	0	0	0	0	1	3.96E-05	1	3.96E-05
1150517	Microlunatus sp. MN2-10	species	1	3.96E-05	1	3.96E-05	0	0	0	0
85993	Hydrogenophilus hirschii	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1136538	Firmicutes bacterium enrichment culture clone CTBE CDB1001H03	species	2	7.92E-05	2	7.92E-05	0	0	0	0
57702	environmental samples	no rank	0	0	38	0.00150477	0	0	0	0
1076331	Arsenicicoccus dermatophilus	species	2	7.92E-05	2	7.92E-05	0	0	0	0
914537	Bacteroidetes bacterium WD309	species	1	3.96E-05	1	3.96E-05	0	0	0	0
46123	Abiotrophia	genus	0	0	2	7.92E-05	0	0	0	0
157149	uncultured Thermus sp.	species	15	5.94E-04	15	5.94E-04	0	0	0	0
549818	uncultured Steroidobacter sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
184209	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
191494	Conexibacter	genus	0	0	12	4.75E-04	0	0	0	0
914507	alpha proteobacterium WD176	species	2	7.92E-05	2	7.92E-05	0	0	0	0
474960	Hydrogenoanaerobacterium saccharovorans	species	1	3.96E-05	1	3.96E-05	0	0	0	0
134213	environmental samples	no rank	0	0	26	0.001029579	0	0	0	0
1108789	Enterococcus sp. enrichment culture clone DWSRK141	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1049580	Arsenicicoccus sp. NIO-201104	species	3	1.19E-04	3	1.19E-04	0	0	0	0
39840	Desulforhabdus	genus	0	0	22	8.71E-04	0	0	0	0
457939	Calothrix sp. KVSF5	species	2	7.92E-05	2	7.92E-05	0	0	0	0
203691	Spirochaetes	phylum	0	0	35	0.001385972	0	0	4	1.58E-04
217139	uncultured Acetobacterium sp.	species	6	2.38E-04	6	2.38E-04	0	0	0	0
579310	actinobacterium MS-B-40	species	2	7.92E-05	2	7.92E-05	0	0	0	0
33974	unclassified Firmicutes sensu stricto	no rank	0	0	2	7.92E-05	0	0	0	0
492346	Pseudomonas sp. PGBw6	species	1	3.96E-05	1	3.96E-05	0	0	0	0
70992	Flexithrix	genus	0	0	1	3.96E-05	0	0	0	0
1203	Scytonema	genus	0	0	5	1.98E-04	0	0	0	0
183756	uncultured Methanosaeta sp.	species	2	7.92E-05	2	7.92E-05	0	0	0	0
227322	uncultured Paenibacillus sp.	species	17	6.73E-04	17	6.73E-04	0	0	0	0
1185	Rivulariaceae	family	0	0	10	3.96E-04	0	0	1	3.96E-05
459274	uncultured Salinibacterium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
2747	Carnobacterium	genus	0	0	6	2.38E-04	4	1.58E-04	8	3.17E-04
353169	Pseudomonas sp. EC2-07-4	species	1	3.96E-05	1	3.96E-05	0	0	0	0
392094	Planococcus sp. G6	species	1	3.96E-05	1	3.96E-05	0	0	0	0
876339	Pseudomonas sp. enrichment culture clone AJAR-J2	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1288120	Anaerococcus senegalensis	species	0	0	2	7.92E-05	0	0	0	0
1169908	Caulobacter sp. PeniS4C2	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1164288	Lactobacillales bacterium 'ARUP UnID 615'	species	18	7.13E-04	18	7.13E-04	0	0	0	0
1163667	Stigonema sp. WI53	species	2	7.92E-05	2	7.92E-05	0	0	0	0
469655	Thioalkalibacter	genus	0	0	2	7.92E-05	0	0	0	0
194373	uncultured Hyphomicrobium sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
199684	uncultured Bradyrhizobium sp.	species	32	0.001267175	32	0.001267175	2	7.92E-05	2	7.92E-05
472178	Nocardioides basaltis	species	3	1.19E-04	3	1.19E-04	0	0	0	0
80811	Cystobacterineae	suborder	0	0	26	0.001029579	0	0	0	0
1313	Streptococcus pneumoniae	species	2	7.92E-05	2	7.92E-05	0	0	0	0
98187	environmental samples	no rank	0	0	6	2.38E-04	0	0	0	0
198588	bacterium PSRB11	species	14	5.54E-04	14	5.54E-04	0	0	0	0
561	Escherichia	genus	0	0	1	3.96E-05	0	0	1	3.96E-05
263913	uncultured Erythrobacter sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1050703	Synechococcus sp. RCC524	species	1	3.96E-05	1	3.96E-05	0	0	0	0
657445	Francisella noatunensis	species	6	2.38E-04	6	2.38E-04	0	0	0	0
759354	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
1095231	Synechococcus sp. KUAC 3049	species	1	3.96E-05	1	3.96E-05	0	0	0	0
712598	Selenomonas sp. oral taxon H64	species	2	7.92E-05	2	7.92E-05	1	3.96E-05	1	3.96E-05
1133648	Rhodococcus sp. CH69	species	1	3.96E-05	1	3.96E-05	0	0	0	0
186660	green non-sulfur bacterium B1-5	species	1	3.96E-05	1	3.96E-05	0	0	0	0
460266	Geminocystis papuanica PAP1	no rank	2	7.92E-05	2	7.92E-05	0	0	0	0
61432	unclassified Flavobacteriaceae	no rank	0	0	2	7.92E-05	0	0	0	0
453416	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
67819	Armatimonadetes	phylum	0	0	5	1.98E-04	0	0	0	0
1170065	Kineococcus sp. P3717	species	6	2.38E-04	6	2.38E-04	1	3.96E-05	1	3.96E-05
76892	Caulobacteraceae	family	0	0	95	0.003761925	1	3.96E-05	8	3.17E-04
442438	Calothrix contarenii	species	0	0	1	3.96E-05	0	0	0	0
1021	Beggiatoa	genus	0	0	1	3.96E-05	0	0	0	0
263009	Spirosoma sp. 2.9	species	1	3.96E-05	1	3.96E-05	0	0	0	0
501496	Porphyromonas bennonis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
314344	Mariprofundus ferrooxydans	species	1	3.96E-05	1	3.96E-05	0	0	0	0
208548	uncultured Neisseriaceae bacterium	species	10	3.96E-04	10	3.96E-04	0	0	0	0
194249	uncultured Rhodococcus sp.	species	63	0.00249475	63	0.00249475	0	0	0	0
458031	unclassified Acidobacteria	no rank	0	0	2	7.92E-05	0	0	0	0
558314	Desulfurobacteriaceae	family	0	0	1	3.96E-05	0	0	0	0
47715	Lactobacillus rhamnosus	species	7	2.77E-04	7	2.77E-04	0	0	0	0
539738	Bacillales Family XI. Incertae Sedis	no rank	0	0	36	0.001425572	0	0	8	3.17E-04
120021	environmental samples	no rank	0	0	1	3.96E-05	0	0	0	0
257456	environmental samples	no rank	0	0	47	0.001861163	0	0	0	0
1159898	Oscillatoria sp. SAP	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1147857	cyanobacterium enrichment culture clone 2_4_2.4.4_F04-T7	species	2	7.92E-05	2	7.92E-05	0	0	0	0
293325	environmental samples	no rank	0	0	2	7.92E-05	0	0	0	0
359916	Pelomonas sp. On15	species	3	1.19E-04	3	1.19E-04	0	0	0	0
34062	Moraxella osloensis	species	1	3.96E-05	1	3.96E-05	0	0	0	0
131548	environmental samples	no rank	0	0	17	6.73E-04	0	0	0	0
118969	Legionellales	order	0	0	6	2.38E-04	0	0	0	0
85009	Propionibacterineae	suborder	0	0	704	0.027877843	0	0	22	8.71E-04
360908	environmental samples	no rank	0	0	7	2.77E-04	0	0	0	0
425	Methylosinus	genus	0	0	2	7.92E-05	0	0	0	0
53365	Catellatospora	genus	0	0	1	3.96E-05	0	0	0	0
83763	Succinivibrionaceae	family	0	0	2	7.92E-05	0	0	0	0
206044	Vulcanithermus	genus	0	0	1	3.96E-05	0	0	0	0
1041743	Methylobacterium sp. MG-2011-78-DC	species	5	1.98E-04	5	1.98E-04	0	0	0	0
85413	Bosea	genus	0	0	2	7.92E-05	0	0	0	0
1191052	Streptococcus sp. XJ-RY-5	species	2	7.92E-05	2	7.92E-05	0	0	0	0
1210928	Pseudomonas sp. OUC1	species	2	7.92E-05	2	7.92E-05	0	0	0	0
336765	uncultured Spirulina sp.	species	1	3.96E-05	1	3.96E-05	0	0	0	0
158750	environmental samples	no rank	0	0	8	3.17E-04	0	0	0	0
234430	bacterium Ellin6110	species	1	3.96E-05	1	3.96E-05	0	0	0	0
944310	Cellulomonas sp. TSU-01	species	1	3.96E-05	1	3.96E-05	0	0	0	0
1147979	cyanobacterium enrichment culture clone A_4_A.3.7_C02-T7	species	1	3.96E-05	1	3.96E-05	0	0	0	0
300093	Rhizobium sp. AC91e	species	1	3.96E-05	1	3.96E-05	0	0	0	0
186806	Eubacteriaceae	family	0	0	20	7.92E-04	0	0	2	7.92E-05
